rva	name	subsystem	reason
004775b0	FUN_004775b0	render	callee-gate: 004c0b30=C1,004e69a0=C1,004e7e30=C1,005493d0=C1
00477870	FUN_00477870	render	callee-gate: 004e6e00=C1,005495b0=C1
00477e60	FUN_00477e60	render	callee-gate: 004c39b0=C1
00477f00	FUN_00477f00	render	callee-gate: 004c39b0=C1
00479100	FUN_00479100	render	callee-gate: 00559040=C1
00479fb0	FUN_00479fb0	render	callee-gate: 004e6920=C1,004e7e30=C1
0047acd0	FUN_0047acd0	render	inline bare [UNCERTAIN] (heading=## key globals / offsets)
0047ad00	FUN_0047ad00	render	inline bare [UNCERTAIN] (heading=## key globals / offsets)
00452ec0	FUN_00452ec0	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
00452f00	FUN_00452f00	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
004532f0	FUN_004532f0	gameplay	signature-unsupported: in_EAX arg
00453730	FUN_00453730	gameplay	signature-unsupported: in_EAX arg
004538b0	FUN_004538b0	gameplay	signature-unsupported: in_EAX arg
004541e0	FUN_004541e0	gameplay	callee-gate: 004c1210=C1
00454350	FUN_00454350	gameplay	callee-gate: 004e43b0=C1,004e4440=C1
00454bd0	FUN_00454bd0	render	callee-gate: 004e4800=C1
00454c00	FUN_00454c00	render	signature-unsupported: in_EAX arg
00454c10	FUN_00454c10	render	signature-unsupported: fastcall ECX/EDX args
00454c60	FUN_00454c60	render	signature-unsupported: in_EAX arg
00454f80	FUN_00454f80	render	callee-gate: 004e6ab0=C1
00454fa0	FUN_00454fa0	render	callee-gate: 004e4800=C1
00454ff0	FUN_00454ff0	render	callee-gate: 004e4800=C1
00455060	FUN_00455060	render	callee-gate: 004e4800=C1
00455150	FUN_00455150	gameplay	callee-gate: 004e4800=C1
00455610	FUN_00455610	gameplay	callee-gate: 004c15c0=C1
004556f0	FUN_004556f0	gameplay	callee-gate: 004c15c0=C1,004c39b0=C1
00455b50	FUN_00455b50	hud	signature-unsupported: in_EAX arg
00455fe0	FUN_00455fe0	render	callee-gate: 004e4800=C1
004568a0	FUN_004568a0	gameplay	callee-gate: 004e6e00=C1
00456ce0	FUN_00456ce0	gameplay	signature-unsupported: in_EAX arg
00456d00	FUN_00456d00	gameplay	signature-unsupported: in_EAX arg
00456eb0	FUN_00456eb0	gameplay	signature-unsupported: in_EAX arg
004570a0	FUN_004570a0	gameplay	signature-unsupported: in_EAX arg
00457ba0	FUN_00457ba0	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
00457c10	FUN_00457c10	gameplay	signature-unsupported: in_EAX arg
00458020	FUN_00458020	gameplay	callee-gate: 004e4800=C1
00458080	FUN_00458080	gameplay	signature-unsupported: in_EAX arg
004584e0	FUN_004584e0	gameplay	signature-unsupported: in_EAX arg
00458570	FUN_00458570	gameplay	callee-gate: 004c39b0=C1
00458880	FUN_00458880	gameplay	callee-gate: 004e6e00=C1
004588c0	FUN_004588c0	gameplay	signature-unsupported: 5-arg shape
00458c70	FUN_00458c70	gameplay	callee-gate: 004c15c0=C1
00458dd0	FUN_00458dd0	gameplay	callee-gate: 004e8090=C1
00458e00	FUN_00458e00	gameplay	callee-gate: 004c15c0=C1
00459400	FUN_00459400	gameplay	callee-gate: 004e89e0=C1,004e8a10=C1
00459620	FUN_00459620	gameplay	callee-gate: 004c15c0=C1,004c39b0=C1,0055bb70=C1,0055bde0=C1,0057c210=C1
004b4a80	FUN_004b4a80	render	callee-gate: 00538c80=C1
004b4c80	FUN_004b4c80	render	callee-gate: 00538c80=C1
004b4e20	FUN_004b4e20	render	callee-gate: 0053c5d0=C1
004b5080	FUN_004b5080	render	callee-gate: 004c39b0=C1
004b52f0	FUN_004b52f0	render	signature-unsupported: fastcall ECX/EDX args
004b5360	thunk_FUN_005507b0	render	live-state-side-effect: fopen — live file I/O (in ## mechanical description)
004b6590	thunk_FUN_004b67a0	render	live-state-side-effect: fclose on live FILE* (in ## mechanical description)
004b6710	FUN_004b6710	render	signature-unsupported: in_EAX arg
004b6770	FUN_004b6770	render	live-state-side-effect: fclose on live FILE* (in ## mechanical description)
004b67a0	FUN_004b67a0	render	live-state-side-effect: fclose on live FILE* (in ## mechanical description)
004b6940	FUN_004b6940	render	callee-gate: 005507a0=C1
004b6b00	FUN_004b6b00	render	signature-unsupported: fastcall ECX/EDX args
004b6b20	FUN_004b6b20	render	signature-unsupported: fastcall ECX/EDX args
004b6b90	FUN_004b6b90	render	signature-unsupported: fastcall ECX/EDX args
004c5da0	FUN_004c5da0	render	signature-unsupported: 5-arg shape
004c79f0	FUN_004c79f0	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004c7a20	FUN_004c7a20	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004c9fb0	FUN_004c9fb0	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004cafd0	FUN_004cafd0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb070	FUN_004cb070	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb0b0	FUN_004cb0b0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb130	FUN_004cb130	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb190	FUN_004cb190	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb2c0	FUN_004cb2c0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb2f0	FUN_004cb2f0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb4c0	FUN_004cb4c0	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cb840	FUN_004cb840	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cbb00	FUN_004cbb00	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cbb20	FUN_004cbb20	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cbbd0	FUN_004cbbd0	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cd430	FUN_004cd430	render	callee-gate: 004e12b0=C1,004e14a0=C1
004cdd00	FUN_004cdd00	render	live-state-side-effect: remove() on live path (in ## mechanical description)
004cde20	FUN_004cde20	render	live-state-side-effect: _unlink on live path (in ## mechanical description)
004ce480	FUN_004ce480	render	callee-gate: 004e1a90=C1
004ce970	FUN_004ce970	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004ceba0	FUN_004ceba0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cecb0	FUN_004cecb0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cf2b0	FUN_004cf2b0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cf4a0	FUN_004cf4a0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cf5a0	FUN_004cf5a0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
0044ab20	FUN_0044ab20	render	callee-gate: 0055e300=C1
0044bfa0	FUN_0044bfa0	render	callee-gate: 004c39b0=C1
0044c5f0	FUN_0044c5f0	render	callee-gate: 00545d30=C1
0044c8b0	FUN_0044c8b0	render	callee-gate: 004e4800=C1,004e6ab0=C1
0044caa0	FUN_0044caa0	render	callee-gate: 004c15c0=C1,004e6ab0=C1
0044cb00	FUN_0044cb00	render	callee-gate: 004c15c0=C1
0044df80	FUN_0044df80	render	callee-gate: 00557fb0=C1
0044e190	FUN_0044e190	gameplay	signature-unsupported: fastcall ECX/EDX args
0044e240	FUN_0044e240	gameplay	signature-unsupported: in_EAX arg
0044e2d0	FUN_0044e2d0	gameplay	signature-unsupported: in_EAX arg
0044e310	FUN_0044e310	gameplay	callee-gate: 004c0b30=C1,004c1040=C1,004e69a0=C1,004e7e30=C1
0044e680	FUN_0044e680	gameplay	callee-gate: 004e5fc0=C1
0044f830	FUN_0044f830	gameplay	callee-gate: 0055ae70=C1,0057c210=C1
004523f0	FUN_004523f0	gameplay	callee-gate: 004e6e00=C1
0045a530	FUN_0045a530	gameplay	signature-unsupported: in_EAX arg
0045a590	FUN_0045a590	gameplay	signature-unsupported: in_EAX arg
0045ac40	FUN_0045ac40	gameplay	signature-unsupported: in_EAX arg
0045b360	FUN_0045b360	gameplay	callee-gate: 004e45b0=C1,004e4800=C1
0045b390	FUN_0045b390	gameplay	callee-gate: 004c39b0=C1
0045c030	FUN_0045c030	gameplay	callee-gate: 004c39b0=C1
004670a0	FUN_004670a0	render	callee-gate: 004c0b30=C1
0046bfc0	FUN_0046bfc0	gameplay	callee-gate: 004c39b0=C1
00471780	FUN_00471780	gameplay	callee-gate: 0055ac00=C1,0055ac50=C1,0055ad30=C1,0055b650=C1,0055c4a0=C1,0057c210=C1
004721b0	FUN_004721b0	gameplay	callee-gate: 004e89a0=C1
004728f0	FUN_004728f0	gameplay	callee-gate: 005459c0=C1
004729b0	FUN_004729b0	render	callee-gate: 005459c0=C1
0047ba20	FUN_0047ba20	gameplay	callee-gate: 004c39b0=C1
0047bc90	FUN_0047bc90	gameplay	signature-unsupported: fastcall ECX/EDX args
0047c1f0	FUN_0047c1f0	camera	signature-unsupported: in_EAX arg
0047c230	FUN_0047c230	camera	signature-unsupported: in_EAX arg
0047c270	FUN_0047c270	camera	signature-unsupported: in_EAX arg
0047c2d0	FUN_0047c2d0	camera	signature-unsupported: in_EAX arg
0047ccb0	FUN_0047ccb0	gameplay	callee-gate: 004e6920=C1
0047cf20	FUN_0047cf20	gameplay	callee-gate: 0055ac50=C1,0055ad30=C1,0055ade0=C1,0057c210=C1
0047d150	FUN_0047d150	gameplay	callee-gate: 0057c210=C1
0047d180	FUN_0047d180	gameplay	callee-gate: 0055ab30=C1,0055ac00=C1,0055ade0=C1,0055dff0=C1,0057c210=C1,0057c420=C1
0047d330	FUN_0047d330	gameplay	callee-gate: 004e43b0=C1,004e4440=C1,004e6920=C1,004e7e30=C1,00559ee0=C1,0057c210=C1,0057c370=C1
0047d640	FUN_0047d640	hud	callee-gate: 0057c210=C1
0047def0	FUN_0047def0	hud	callee-gate: 004c39b0=C1,0055ae50=C1,0057c210=C1
0047f1e0	FUN_0047f1e0	gameplay	callee-gate: 0057c210=C1
0047f230	FUN_0047f230	gameplay	callee-gate: 0057c210=C1
0047f290	FUN_0047f290	gameplay	callee-gate: 004e43b0=C1,004e4440=C1,004e6920=C1,004e7e30=C1,00559ee0=C1,0057c210=C1,0057c370=C1
0047f380	FUN_0047f380	gameplay	live-state-side-effect: remove() on live path (in ## mechanical description)
0047f450	FUN_0047f450	gameplay	callee-gate: 0055afc0=C1
0047f480	FUN_0047f480	gameplay	callee-gate: 0055dd60=C1,00562560=C1
0047f6d0	FUN_0047f6d0	gameplay	callee-gate: 00561ea0=C1
0047fad0	FUN_0047fad0	gameplay	callee-gate: 004c0b30=C1,004e4380=C1,004e69a0=C1,004e7e30=C1,00559c40=C1,0055b940=C1,0055bab0=C1,0055c4a0=C1,0057c220=C1,0057c300=C1,0057c500=C1,0057c550=C1
004d8eb0	RwResourcesDrainArena	render	live-state-side-effect: _unlink on live path (in ## mechanical description (confirmed from decomp))
004dba60	FUN_004dba60	render	callee-gate: 004dcbb0=C1
00554010	FUN_00554010	hud	callee-gate: 0055deb0=C1
00554150	FUN_00554150	hud	callee-gate: 00553e80=C1
00554200	FUN_00554200	hud	callee-gate: 00553e80=C1
00555830	FUN_00555830	hud	callee-gate: 00553e80=C1
00556780	FUN_00556780	hud	callee-gate: 00550a20=C1,00553030=C1,005530f0=C1,005531f0=C1,005533d0=C1,00553e00=C1,00553ef0=C1
005572c0	FUN_005572c0	hud	callee-gate: 00553590=C1,00553620=C1,0055deb0=C1
00425ea0	FUN_00425ea0	frontend	callee-gate: 004e6e00=C1
00425fa0	FUN_00425fa0	frontend	callee-gate: 004e5fc0=C1
00426460	FUN_00426460	frontend	signature-unsupported: fastcall ECX/EDX args
004277a0	FUN_004277a0	frontend	signature-unsupported: in_EAX arg
00429b30	FUN_00429b30	frontend	signature-unsupported: fastcall ECX/EDX args
00429b70	FUN_00429b70	frontend	signature-unsupported: fastcall ECX/EDX args
0042ad10	FUN_0042ad10	frontend	signature-unsupported: fastcall ECX/EDX args
0042ad90	FUN_0042ad90	frontend	signature-unsupported: fastcall ECX/EDX args
004f0940	FUN_004f0940	render	callee-gate: 004e1ac0=C1
004f13d0	FUN_004f13d0	render	callee-gate: 004dc5b0=C1,004ebc30=C1
004f1870	FUN_004f1870	render	callee-gate: 004e55d0=C1
004f1b00	FUN_004f1b00	render	callee-gate: 004dc5b0=C1,004e55d0=C1
004f3b60	FUN_004f3b60	render	callee-gate: 004e8030=C1
004f3ce0	FUN_004f3ce0	render	callee-gate: 004e8400=C1
004f3d40	FUN_004f3d40	render	callee-gate: 004e8440=C1
004f3e90	FUN_004f3e90	render	callee-gate: 004e8030=C1,004e8120=C1
004f4340	FUN_004f4340	render	callee-gate: 004eb9d0=C1
004f43f0	FUN_004f43f0	render	callee-gate: 004eb3c0=C1,004eb9d0=C1
004f4510	FUN_004f4510	render	callee-gate: 004e4bd0=C1
004f8580	FUN_004f8580	render	callee-gate: 004e8f50=C1
004898d0	FUN_004898d0	gameplay	callee-gate: 004d8bd0=C1
004b4150	FUN_004b4150	render	callee-gate: 005493d0=C1,00549610=C1,00549620=C1
004b41f0	FUN_004b41f0	render	callee-gate: 004e5c30=C1
004b4230	FUN_004b4230	render	callee-gate: 004e5bf0=C1
004b47c0	FUN_004b47c0	render	callee-gate: 0052e0e0=C1,00533ec0=C1
004b47e0	FUN_004b47e0	render	callee-gate: 00532a60=C1,00532b80=C1
004b48e0	FUN_004b48e0	render	callee-gate: 004c0b30=C1,004c15c0=C1
