rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
0042ad10	frontend	FUN_0042ad10	118	0	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	9	0
00453eb0	gameplay	FUN_00453eb0	118	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	2	0
00454820	gameplay	FUN_00454820	118	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	4	0
00474de0	render	FUN_00474de0	119	1	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
005aed20	audio	FUN_005aed20	119	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00485460	smplfzx	FUN_00485460	120	4	cdecl	8	int	-	0	low	0	-	0	1	0.5	ambiguous	1	0	0	0
005af180	audio	FUN_005af180	120	1	cdecl	5	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	1	0
005bde70	audio	FUN_005bde70	120	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0042c010	render	FUN_0042c010	121	3	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
0044c920	render	FUN_0044c920	121	2	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	4	0
004785e0	util	FUN_004785e0	121	1	fastcall/thiscall	2	int	-	0	low	1	-	0	0	1.0	-	1	0	0	0
005b0360	audio	FUN_005b0360	121	3	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004951f0	render	FUN_004951f0	122	5	cdecl	0	int	-	0	low	0	Win32	0	0	0.0	-	1	1	6	0
004c35f0	render	FUN_004c35f0	122	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004d8280	render	FUN_004d8280	122	2	cdecl	2	int	-	0	low	0	-	0	1	0.5	-	1	1	0	0
005540d0	hud	FontCanvas_Init	122	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	6	0
0041b450	boot	FUN_0041b450	123	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	flag	0	1	8	0
0044aaa0	render	FUN_0044aaa0	123	4	cdecl	4	int	-	0	low	0	-	0	0	0.25	-	0	0	3	0
00456140	gameplay	FUN_00456140	123	7	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	0	0	1	0
0049c840	particle	FUN_0049c840	124	0	stdcall	4	int	-	0	low	0	Win32	0	0	0.0	-	1	0	1	0
004c07b0	render	sub_004c07b0 (rwID_FRAMEMODULE ctor)	124	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
00403050	frontend	FUN_00403050	125	3	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00426700	render	FUN_00426700	125	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	1	2	0
0046cb30	util	Player::GetOffset3D	126	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
004862d0	particle	FUN_004862d0	126	4	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	6	0
00411ce0	vehicle	Ghost::SetupRender	127	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
00489940	particle	FUN_00489940	127	3	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004d8350	render	FUN_004d8350	127	2	cdecl	3	int	-	0	low	1	-	0	1	1.0	-	0	1	0	0
004dc280	render	FUN_004dc280	127	0	cdecl	3	int	-	0	med	1	-	0	0	0.0	-	1	0	0	0
00552b90	hud	FontSys_Shutdown	127	7	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	5	0
00428590	boot	ViewportInit	128	6	cdecl	5	int	-	0	low	0	-	0	0	0.17	-	0	1	1	0
00458bf0	util	FUN_00458bf0	128	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004dc1f0	render	FUN_004dc1f0	129	0	cdecl	4	int	-	0	med	1	-	0	0	0.0	-	1	0	0	0
005a6ea0	audio	FUN_005a6ea0	129	2	cdecl	5	int	-	0	low	1	-	0	0	0.0	ambiguous	0	1	3	0
005af860	audio	FUN_005af860	129	2	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	1	1	0	0
0041c380	render	FUN_0041c380	130	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00478030	render	FUN_00478030	130	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004c2fb0	render	FUN_004c2fb0	130	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004cbbd0	render	FUN_004cbbd0	130	0	fastcall/thiscall	2	int	-	0	low	1	-	0	0	0.0	-	1	1	0	0
00455910	gameplay	FUN_00455910	131	5	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	1	0
00486460	particle	FUN_00486460	131	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
00462ec0	audio	FUN_00462ec0	132	4	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	8	0
004756e0	render	FUN_004756e0	132	3	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
004b7be0	input	FUN_004b7be0	132	2	cdecl	3	int	-	0	med	0	-	0	1	0.5	-	1	1	0	0
004d94a0	render	FUN_004d94a0	132	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	1	0
00426780	render	FUN_00426780	133	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
00465c10	audio	FUN_00465c10	133	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00494f40	render	FUN_00494f40	133	2	cdecl	2	float	-	0	med	1	-	0	1	0.5	-	0	0	3	0
004c90a0	render	FUN_004c90a0	133	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	5	0
004c9cd0	render	RESET_FN	133	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
004ce8e0	render	FUN_004ce8e0	133	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0041e630	hud	FUN_0041e630	134	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0048ad50	particle	FUN_0048ad50	134	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0041a8d0	gameplay	FUN_0041a8d0	135	2	fastcall/thiscall	2	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	4	0
005a7ee0	audio	FUN_005a7ee0	135	3	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005bdff0	audio	FUN_005bdff0	135	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
0041b690	render	FUN_0041b690	136	4	cdecl	6	int	-	0	low	0	-	0	0	0.25	ambiguous	0	0	0	0
005bfd10	audio	FUN_005bfd10	136	3	cdecl	3	int	-	0	low	1	-	0	0	0.33	-	0	1	2	0
004030d0	util	FUN_004030d0	137	4	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	7	0
004b7ff0	input	FUN_004b7ff0	137	2	cdecl	3	int	-	0	low	0	-	0	1	0.5	-	1	0	0	0
004584e0	gameplay	FUN_004584e0	138	2	cdecl	3	float	-	0	low	1	-	0	1	0.5	-	1	0	2	0
004ccc50	render	FUN_004ccc50	138	0	cdecl	5	int	-	0	low	0	-	0	0	0.0	ok-asc	1	1	1	0
005a9f60	audio	FUN_005a9f60	138	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
0041cd20	render	FUN_0041cd20	139	4	cdecl	6	int	-	0	low	0	-	0	0	0.25	ambiguous	1	0	0	0
005af7d0	audio	FUN_005af7d0	140	1	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
005bdc70	audio	FUN_005bdc70	140	2	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
0047c160	camera	sub_0047c160	141	3	cdecl	3	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
0048a6f0	particle	FUN_0048a6f0	141	6	cdecl	8	int	-	0	low	1	-	0	0	0.33	-	1	0	1	0
004d4f00	render	FUN_004d4f00	142	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00474890	gameplay	FUN_00474890	144	2	cdecl	6	int	-	0	low	1	-	0	0	0.0	ambiguous	1	0	2	0
0048e5f0	particle	FUN_0048e5f0	144	1	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
004dc160	render	FUN_004dc160	144	0	cdecl	4	int	-	0	med	1	-	0	0	0.0	-	1	0	0	0
005bcbe0	audio	FUN_005bcbe0	144	3	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0041ae60	render	FUN_0041ae60	145	1	cdecl	0	int	-	0	low	0	-	0	0	1.0	ambiguous	1	1	0	0
004cff20	render	FUN_004cff20	145	2	cdecl	5	int	-	0	low	0	-	0	1	1.0	-	1	1	1	0
005b4150	audio	FUN_005b4150	145	1	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
005bf0c0	audio	FUN_005bf0c0	145	0	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00494bc0	boot	FUN_00494bc0	146	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
004c1340	render	FUN_004c1340	146	1	cdecl	2	int	-	0	low	0	-	0	0	1.0	-	1	1	1	0
004c1480	render	FUN_004c1480	146	1	cdecl	2	int	-	0	low	0	-	0	0	1.0	-	1	1	1	0
004277a0	frontend	FUN_004277a0	147	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	0	0	0
0045cfe0	audio	FUN_0045cfe0	147	2	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00463150	audio	FUN_00463150	147	4	cdecl	0	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	5	0
00476440	util	FUN_00476440	147	2	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	7	0
0049ce10	particle	FUN_0049ce10	147	1	stdcall	5	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005b8130	audio	FUN_005b8130	147	0	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	0	2	0
00402fb0	hud	FUN_00402fb0	148	2	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	0	1	3	0
0040ad90	gameplay	FUN_0040ad90	148	2	cdecl	11	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
0041db90	boot	FUN_0041db90	148	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	5	0
0048d140	particle	FUN_0048d140	148	0	cdecl	10	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
004cafd0	render	FUN_004cafd0	148	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
005ac7e0	audio	FUN_005ac7e0	148	3	fastcall/thiscall	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00456f70	gameplay	FUN_00456f70	149	5	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	0	5	0
00466100	audio	FUN_00466100	149	2	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00476390	render	FUN_00476390	149	4	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	ambiguous	1	0	6	0
004c3910	render	FUN_004c3910	149	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
004cfe40	render	FUN_004cfe40	149	1	cdecl	0	int	-	0	low	0	-	0	0	1.0	-	1	1	8	0
0041f120	util	Player::ComputeVehicleToCameraVec	150	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
004c1a70	render	FUN_004c1a70	150	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00451ce0	gameplay	FUN_00451ce0	151	1	fastcall/thiscall	1	int	-	0	low	1	-	0	0	0.0	-	1	1	1	0
005aaa00	audio	FUN_005aaa00	151	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
004c5890	render	RwTexDictionaryCreate	152	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00477e60	render	FUN_00477e60	154	1	cdecl	4	int	-	0	low	1	-	0	0	1.0	-	1	0	0	0
0047a1e0	track	SkyFilename_Handler	154	4	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	2	0
004c77c0	render	FUN_004c77c0	154	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	3	0
00414180	util	FUN_00414180	155	2	cdecl	3	int	-	0	low	1	-	0	0	0.0	flag	0	1	10	0
004219f0	util	FUN_004219f0	155	3	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
0047a280	track	FUN_0047a280	155	4	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	2	0
0047a3a0	track	FUN_0047a3a0	155	4	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	2	0
0047a4a0	track	FUN_0047a4a0	155	4	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	2	0
0047a610	track	FUN_0047a610	155	4	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	2	0
0047a8b0	track	FUN_0047a8b0	155	4	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	2	0
0041a400	gameplay	FUN_0041a400	156	4	cdecl	8	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
00425c00	frontend	FUN_00425c00	156	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	8	0
00478110	render	FUN_00478110	156	5	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00482930	vehicle	Replay::New	156	3	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0049ca60	particle	FUN_0049ca60	156	2	cdecl	3	int	-	0	low	0	Win32	0	1	0.5	-	0	1	2	0
00407cd0	gameplay	FUN_00407cd0	157	1	fastcall/thiscall	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0049cd70	particle	FUN_0049cd70	157	1	stdcall	3	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0040cea0	track	FUN_0040cea0	158	8	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	3	0
0041f4f0	gameplay	FUN_0041f4f0	158	4	fastcall/thiscall	9	int	-	0	low	1	-	0	0	0.25	-	1	0	4	0
004224d0	frontend	FUN_004224d0	158	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
00485e50	particle	FUN_00485e50	158	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	0	1	6	0
004767c0	render	FUN_004767c0	159	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
0049ccd0	particle	FUN_0049ccd0	159	1	stdcall	5	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
005b8090	audio	FUN_005b8090	159	0	cdecl	6	int	-	0	low	0	Win32	0	0	0.0	-	1	0	2	0
0041ac60	render	FUN_0041ac60	160	3	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	1	0	3	0
004233e0	ai	FUN_004233e0	160	0	cdecl	2	float	-	0	low	1	-	0	0	0.0	-	0	0	6	0
005bc050	audio	FUN_005bc050	160	0	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
005bc0f0	audio	FUN_005bc0f0	160	0	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00463590	audio	FUN_00463590	161	4	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
0049ecc0	particle	FUN_0049ecc0	161	2	stdcall	3	int	-	0	low	1	-	0	1	1.0	-	0	0	4	0
005a9e60	audio	FUN_005a9e60	161	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	ok-asc	0	0	0	0
005b09c0	audio	FUN_005b09c0	161	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00476710	render	FUN_00476710	162	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
005551d0	hud	FUN_005551d0	162	1	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
005ae250	audio	FUN_005ae250	162	3	cdecl	4	int	-	0	low	0	-	0	0	0.0	ok-asc	1	1	2	0
005aa3d0	audio	FUN_005aa3d0	163	2	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
0048a780	particle	FUN_0048a780	164	2	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
0049cb20	particle	FUN_0049cb20	166	0	cdecl	3	int	-	0	low	0	Win32+WinMM	0	0	0.0	-	1	1	4	0
00443d10	ai	FUN_00443d10	167	1	fastcall/thiscall	3	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
0047b8d0	input	FUN_0047b8d0	168	9	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	1	2	0
00494320	video	FUN_00494320	168	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	8	0
0041c9a0	hud	FUN_0041c9a0	169	0	cdecl	5	int	-	0	low	0	-	0	0	0.0	flag	1	1	0	0
0045cc80	audio	FUN_0045cc80	169	2	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
004c8690	render	FUN_004c8690	169	2	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
004ccba0	render	FUN_004ccba0	169	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00403910	render	FUN_00403910	170	2	cdecl	5	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
0048ff20	particle	FUN_0048ff20	170	8	cdecl	3	int	-	0	low	0	-	0	0	0.12	ambiguous	0	1	4	0
00417cf0	ai	FUN_00417cf0	171	2	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	1	0	4	0
004645c0	audio	FUN_004645c0	171	5	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00498860	util	FUN_00498860	171	5	fastcall/thiscall	5	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
005a9c50	audio	FUN_005a9c50	171	2	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
005bc750	audio	FUN_005bc750	171	0	cdecl	15	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
005be540	audio	FUN_005be540	171	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
00491b20	render	FUN_00491b20	173	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	15	0
00491e50	render	FUN_00491e50	173	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	0	0	0
00406410	gameplay	FUN_00406410	174	5	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0049f420	particle	FUN_0049f420	174	0	stdcall	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00425ca0	frontend	FUN_00425ca0	175	2	fastcall/thiscall	11	int	-	0	low	1	-	0	1	0.5	-	1	0	1	0
004150e0	ai	FUN_004150e0	176	1	fastcall/thiscall	2	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
00420290	gameplay	FUN_00420290	176	3	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	5	0
004daa40	render	FUN_004daa40	176	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
005a6cb0	audio	FUN_005a6cb0	176	3	cdecl	6	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	0	0
005a86a0	audio	FUN_005a86a0	176	2	cdecl	2	int	-	0	low	0	Win32	0	0	0.0	-	1	1	3	0
00415220	ai	FUN_00415220	177	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	flag	1	1	7	0
0042c300	util	FUN_0042c300	177	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0049db00	particle	FUN_0049db00	177	3	stdcall	7	int	-	0	low	0	Win32	0	0	0.33	-	0	1	2	0
005aa7e0	audio	FUN_005aa7e0	177	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
005b3020	audio	FUN_005b3020	177	1	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004b4430	util	Camera::BuildFrame	178	2	cdecl	3	int	-	0	low	1	-	0	1	0.5	ok-asc	1	0	0	0
00441c80	util	FUN_00441c80	179	2	cdecl	11	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
00459480	gameplay	FUN_00459480	179	5	cdecl	4	int	-	0	low	1	-	0	0	0.2	-	1	0	4	0
004c4530	render	FUN_004c4530	179	3	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
004ce5d0	render	FUN_004ce5d0	179	2	cdecl	2	int	-	0	low	0	-	0	1	1.0	-	1	1	2	0
004013f0	hud	FUN_004013f0	181	7	cdecl	0	int	-	0	low	0	-	0	0	0.29	-	1	1	3	0
00456eb0	gameplay	FUN_00456eb0	181	0	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
00475210	render	FUN_00475210	182	3	cdecl	7	int	-	0	low	1	-	0	0	0.0	ambiguous	0	0	1	0
00418e70	gameplay	FUN_00418e70	183	6	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	0	1	10	0
00498ea0	render	FUN_00498ea0	183	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	14	0
00475d90	render	FUN_00475d90	184	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
00458570	gameplay	FUN_00458570	185	3	cdecl	10	int	-	0	low	1	-	0	0	0.33	-	1	0	1	0
004b9730	input	FUN_004b9730	185	5	cdecl	2	int	-	0	low	0	-	0	0	0.2	ok-asc	1	0	6	0
005ab560	audio	FUN_005ab560	185	2	cdecl	5	int	-	0	low	0	Win32	0	0	0.0	-	1	1	6	0
005b6760	audio	FUN_005b6760	185	1	cdecl	5	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
0040da50	util	FUN_0040da50	186	7	fastcall/thiscall	3	int	-	0	low	0	-	0	0	0.14	-	1	1	4	0
00414060	util	FUN_00414060	186	4	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	12	0
004647f0	audio	FUN_004647f0	186	2	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00474e70	render	FUN_00474e70	186	1	cdecl	14	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00475770	render	FUN_00475770	186	1	cdecl	9	int	-	0	low	1	-	0	0	1.0	-	1	0	3	0
004ce2d0	render	FUN_004ce2d0	186	2	cdecl	2	int	-	0	low	1	-	0	1	1.0	ambiguous	1	1	2	0
005bc690	audio	FUN_005bc690	186	1	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0042c090	render	FUN_0042c090	187	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00489ce0	particle	FUN_00489ce0	187	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	15	0
004cdd60	render	FUN_004cdd60	188	2	cdecl	2	int	-	0	low	0	-	0	1	1.0	ambiguous	1	1	1	0
0040ae30	gameplay	FUN_0040ae30	189	4	cdecl	10	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
00465e80	audio	FUN_00465e80	189	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0042d4a0	render	FUN_0042d4a0	190	5	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00471df0	boot	FUN_00471df0	190	1	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
005b9460	audio	FUN_005b9460	190	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
00451990	gameplay	FUN_00451990	191	2	cdecl	4	int	-	0	low	1	-	0	1	0.5	-	0	1	0	0
0045cb20	gameplay	FUN_0045cb20	191	5	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
00465f40	audio	FUN_00465f40	191	3	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
00476650	render	FUN_00476650	191	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
004c4470	render	sub_004c4470 (rwID_MATRIXMODULE ctor)	191	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
00406070	gameplay	FUN_00406070	192	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00419100	gameplay	FUN_00419100	192	0	cdecl	9	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	0	0
005aa900	audio	FUN_005aa900	192	1	fastcall/thiscall	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
005bf710	audio	FUN_005bf710	192	4	cdecl	5	int	-	0	low	0	-	0	1	0.5	-	0	1	2	0
00434720	frontend	FUN_00434720	193	1	cdecl	0	int	-	0	med	0	-	0	0	0.0	flag	1	1	5	0
00458d00	gameplay	FUN_00458d00	193	2	cdecl	9	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
0048a060	particle	FUN_0048a060	194	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	0	0	0
005aac20	audio	FUN_005aac20	194	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	ok-asc	1	0	1	0
00556d70	hud	FUN_00556d70	195	3	cdecl	11	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
005a8390	audio	FUN_005a8390	195	1	cdecl	3	int	-	0	low	0	Win32	0	0	0.0	-	1	1	5	0
004cd070	render	RwRenderPrimitiveSubmit	196	3	cdecl	5	int	-	0	low	0	-	0	1	0.67	-	1	1	2	0
0040e590	util	FUN_0040e590	197	7	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	1	6	0
004d7ca0	render	FUN_004d7ca0	197	2	cdecl	0	int	-	0	low	0	-	0	1	0.5	-	1	1	4	0
004072e0	render	FUN_004072e0	198	2	cdecl	5	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
00492370	boot	sub_00492370	198	15	stdcall	4	int	-	0	low	0	-	0	0	0.0	-	0	1	5	0
005bcab0	audio	FUN_005bcab0	198	1	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	-	1	0	8	0
005bf160	audio	FUN_005bf160	198	0	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0047a020	vehicle	FUN_0047a020	199	3	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
005b03e0	audio	FUN_005b03e0	199	1	cdecl	5	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004c4360	render	FUN_004c4360	200	0	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
0040d040	util	Course::ValidateCarsFinished	201	4	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
00451820	gameplay	FUN_00451820	201	5	cdecl	6	int	-	0	low	1	-	0	0	0.2	-	0	1	1	0
00401f10	render	FUN_00401f10	202	3	cdecl	0	int	-	0	low	0	-	0	0	0.33	-	1	1	2	0
00496c10	render	FUN_00496c10	202	2	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
005acda0	audio	FUN_005acda0	202	3	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	0	0	3	0
00555f20	hud	FontCtx_BuildExtTable	204	0	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
