rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
005bf0c0	audio	FUN_005bf0c0	indirect-dispatch	145	0	0		stack,ecx-this,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
00494bc0	boot	FUN_00494bc0	indirect-dispatch	146	0	0		ecx-this,eax-deref	1	ma1-ghidra-s4: 52 instr 145B; COM Release x6 vtable[+0x8] on 00771a48/3c/40/38/44/4c; null-before-release; vtable[+0x24] pre-call on 00771a48 only; single calle
005b8130	audio	FUN_005b8130	indirect-dispatch	147	0	0		stack,ecx-this,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
0048d140	particle	FUN_0048d140	indirect-dispatch	148	0	0		stack,ecx-this,eax-deref	0	batch-ac-s5: per-type update+render flatshad; bitset scan; 0x40 stride; U-4007..U-4008; S-4107..S-4112
004cafd0	render	FUN_004cafd0	indirect-dispatch	148	0	0		stack,ecx-this,eax-deref	1	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s5
005b8090	audio	FUN_005b8090	indirect-dispatch	159	0	0		stack,eax-deref	2	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005bc050	audio	FUN_005bc050	indirect-dispatch	160	0	0		stack,ecx-this,eax-deref	1	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
005bc0f0	audio	FUN_005bc0f0	indirect-dispatch	160	0	0		stack,ecx-this,eax-deref	1	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0049cb20	particle	FUN_0049cb20	indirect-dispatch	166	0	0		stack,eax-deref	0	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
00494320	video	FUN_00494320	indirect-dispatch	168	0	0		ecx-this,eax-deref	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
0041c9a0	hud	FUN_0041c9a0	indirect-dispatch	169	0	0		stack,ecx-this,eax-deref	1	HUD render dispatcher __thiscall (EAX); 32-entry loop skips indices 0/3/5-10/0x17; guards EAX+i*4 render-obj EAX+0x80+i*4; injects 0xFF323232 color into slots 8
004ccba0	render	FUN_004ccba0	indirect-dispatch	169	0	0		stack,ecx-this,eax-deref	0	,FreeList item free: bitmap bit-clear; if deferred-free flag and block all-zero→unlink+vtable+0x10c free block; returns header ptr
005bc750	audio	FUN_005bc750	indirect-dispatch	171	0	0		stack,ecx-this,eax-deref	1	DS buffer format check/reset: vtable[0] GetFormat; vtable+0xc; vtable+0x8 Release; decompiler stack warn; clears S-1367 D-4007; U-3194 | C1->C2 batch_ai sweep-2
005be540	audio	FUN_005be540	indirect-dispatch	171	0	0		stack,ecx-this,eax-deref	1	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0049f420	particle	FUN_0049f420	indirect-dispatch	174	0	0		stack,ecx-this,eax-deref	2	batch-ad-s6 C1->C2 mechanical decomp; U-4182
004d6b90	render	FUN_004d6b90	indirect-dispatch	176	0	0		stack,ecx-this,eax-deref	0	stage-0 sampler filter-state setter; cached on DAT_007d6b3c; reads min+mag filter pair from 8-byte table at 0x005d8ca8 stride 8; emits SetSamplerState(0,5/6/7/1
004c8740	render	FUN_004c8740	indirect-dispatch	180	0	0		stack,ecx-this,eax-deref	0	enumerate MSAA; IDirect3D9::CheckDeviceMultiSampleType vtbl+0x2c; loops type 2..16; result→006181b4; quality→006181bc
0049cfb0	util	FUN_0049cfb0	indirect-dispatch	191	0	0		-	1	fastcall struct init; timeGetTime→param_1+0x158; zeroes 22 fields 0xe8..0x154; sentinels -1000/-1/-418784; U-0676 U-0677 U-0678
00419100	gameplay	FUN_00419100	indirect-dispatch	192	0	0		stack,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
004d53b0	render	FUN_004d53b0	indirect-dispatch	195	0	0		stack,ecx-this,eax-deref	5	RS+TSS state flush; drains RS queue via SetRenderState vtable+0xe4; TSS queue via SetTextureStageState vtable+0x10c; idx=stage*0x21+state | C1->C2 batch-render-
005bf160	audio	FUN_005bf160	indirect-dispatch	198	0	0		stack,ecx-this,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
00555f20	hud	FontCtx_BuildExtTable	indirect-dispatch	204	0	0		stack,ecx-this,eax-deref	3	C1->C2 batch-ae-s4; post-metrics finalization: compact short[] lookup for non-ASCII glyphs; writes ctx+0x124/128/12c; called by both metrics loaders; U-5653
004dcaa0	render	FUN_004dcaa0	indirect-dispatch	220	0	0		stack,ecx-this,eax-deref	1	,VB cache/create: walk slot list DAT_007d70c0; reuse matching slot or alloc new; IDirect3DDevice9::CreateVertexBuffer vtbl+0x68; D3DUSAGE_DYNAMIC|WRITEONLY=0x20
0041b340	hud	FUN_0041b340	indirect-dispatch	246	0	0		eax-deref	1	per-HUD-slot vtable dispatcher __thiscall (EAX); flags at EAX[0x1a] (offset 0x68); bit 0x800=car-type-A bit 0x1000=car-type-B; bits 0x1..0x8000 gate elements 7.
00484f70	world-objects	FUN_00484f70	indirect-dispatch	254	0	0		stack,eax-deref,fpu	1	cluster_0048_first_pass batch_u-s4; brute-force O(NxN) pair-collision fallback (sphere overlap test); callee of leaderboard_d3/0x00485070 | C1->C2 batch_aj swee
004ccce0	render	FUN_004ccce0	indirect-dispatch	254	0	0		stack,ecx-this,eax-deref	1	pool iterator: alloc(vtable+0x108 0x10000)+memcpy bitmap+bit-scan MSB-first+callback(elem addr param_3)+free(vtable+0x10c); 1 caller FUN_004d7ca0; U-5104 | batc
004c8800	render	FUN_004c8800	indirect-dispatch	255	0	0		stack,eax-deref	0	select back-buffer+depth format; GetWindowRect; IDirect3D9 vtbl+0x24/28/2c/30; depth formats 0x4b/0x4f/0x47/0x4d/0x49/0x50; output 009120e0..00912114
005b29e0	audio	FUN_005b29e0	indirect-dispatch	277	0	0		stack,ecx-this,eax-deref	2	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
004927c0	vehicle	FUN_004927c0	indirect-dispatch	284	0	0		stack,ecx-this	1	12-state race-progression FSM; pair-index table {0,2,1,3,0,3,1,2,0,1,0,1}; terminal clear 624B at 0x007f0a40; U-3921; skeleton-prep-s1
005bff40	audio	FUN_005bff40	indirect-dispatch	293	0	0		stack,ecx-this,eax-deref	0	batch_aa s3 DirectSound/software-mixer audio source state machine (hardware vs software branches on caps[+0x50]&8; 16-bit PCM saturated 2-voice mix at 0x005bb5b
004cb190	render	FUN_004cb190	indirect-dispatch	298	0	0		stack,ecx-this,eax-deref	0	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s5
00413a40	render	FUN_00413a40	indirect-dispatch	310	0	0		stack,ecx-this,eax-deref	1	"guard DAT_008a94a0!=0; SetRS sequence; DrawIndexedPrimitive vtable[0x34](3,verts*4,idx*6) [UNCERTAIN slot],&DAT_00828320,count*4,&DAT_0089d4a0,count*6)"""
004ccf20	render	FUN_004ccf20	indirect-dispatch	312	0	0		ecx-this,eax-deref	2	RW allocator subsystem teardown: walks DAT_007d45cc outer list; frees inner freelist nodes vtable+0x10c; ownership-flag controls vtable+0x10c vs +0x11c; clears 
004cb4c0	render	FUN_004cb4c0	indirect-dispatch	320	0	0		stack,ecx-this,eax-deref	0	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s6
004ce790	render	FUN_004ce790	indirect-dispatch	328	0	0		stack,ecx-this,eax-deref	1	RwImageRegisterImageFormat; alloc/walk list at 007d4628+0x21c; U-5152 U-5153
00472b10	render	FUN_00472b10	indirect-dispatch	331	0	0		stack,ecx-this,eax-deref,fpu	1	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
004cb330	render	FUN_004cb330	indirect-dispatch	344	0	0		stack,ecx-this,eax-deref	1	texture transform matrix cache; change-checks 0x40b-byte block at DAT_007d4158[state]; calls SetTransform(device,state,matrix) (vtable 0xb0); special case state
004e02d0	render	FUN_004e02d0	indirect-dispatch	355	0	0		stack,ecx-this,eax-deref	0	batch_v s3 renderware-d3d9-driver; rwimage-raster-format-conv + rwheap-allocator + csl-pipeline-nodes + rpgeometry/rpworld/rpatomic stream-codec + d3d9-vertex-d
004d6ce0	render	FUN_004d6ce0	indirect-dispatch	375	0	0		stack,ecx-this,eax-deref	3	SetTexture binder for D3D9 stage param_2; tex object via DAT_00911ae4+param_1; per-stage cache DAT_007d6b30[param_2*6]; for stage 0 updates alpha-test dirty sta
00484de0	world-objects	FUN_00484de0	indirect-dispatch	394	0	0		stack,ecx-this,eax-deref,fpu	1	cluster_0048_first_pass batch_u-s4; grid-based O(N) pair-collision via cell-list with skip-bitmap at +0x68; callbacks at +7 | C1->C2 batch_aj sweep-20260602-194
004cc820	render	FUN_004cc820	indirect-dispatch	433	0	0		stack,ecx-this,eax-deref	3	RwFreeList create; 6-param pool allocator; header[0..8]; pre-alloc blocks; links into 007d45cc chain | C2->C3 via mass-canonical-wave2 (count=35 at boot-to-menu
005b2820	audio	FUN_005b2820	indirect-dispatch	439	0	0		stack,ecx-this,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
0049ffe0	particle	FUN_0049ffe0	indirect-dispatch	461	0	0		stack,ecx-this,eax-deref	1	batch-ad-s6 C1->C2 mechanical decomp; U-4195
004cb8a0	render	FUN_004cb8a0	indirect-dispatch	480	0	0		stack,ecx-this,eax-deref	3	479b VD create/cache; D3DDECL_END=0x11; cache at DAT_007d414c (0xc stride); CreateVertexDeclaration via DAT_007d4110+0x158; DAT_007d4144 count DAT_007d4148 cap 
004d3e90	render	FUN_004d3e90	indirect-dispatch	546	0	0		stack,ecx-this,eax-deref	2	RW pipeline entry remove+compact: pathA(*param_2==0) teardown refcount/free/zero entry; pathB compact shifts array-stride-0x28 and fixes adjacency refs; entry s
0041bc50	hud	FUN_0041bc50	indirect-dispatch	603	0	0		eax-deref	1	29-slot HUD render dispatcher EAX-thiscall; guard at EAX+X render-obj at EAX+X+0xA0 vtable[0x48]; 603 bytes; 29 pairs tabulated; serves HudDispatchSlot2; [drift
004d0d00	render	FUN_004d0d00	indirect-dispatch	695	0	0		stack,ecx-this,eax-deref	0	raster-to-raster blit copy dispatch; acquires src+dst surfaces; selects vtable+0x88/0x78/0x80 by type matrix (RT×plain); rect from viewport+offsets; [UNCERTAIN 
0041d410	hud	FUN_0041d410	indirect-dispatch	703	0	0		eax-deref	1	33-slot HUD vtable[0x48] dispatcher (EAX=this); flag offsets 0x10..0x94 gate child-object pointers at 0xb0..0x134; all indirect; batch-ae-s2
004d55b0	render	FUN_004d55b0	indirect-dispatch	1552	0	0		stack,ecx-this,eax-deref,fpu	0	D3D9 material/light color setup: float4+RGBA+flags; cache-check returns early; sets emissive/diffuse floats; queues D3DRS_AMBIENT/COLORVERTEX/SPECULARENABLE/LOC
