rva	subsystem	name	notes
00520c70	util	FUN_00520c70	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00520ef0	util	FUN_00520ef0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00521000	util	FUN_00521000	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00521110	util	FUN_00521110	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00521410	util	FUN_00521410	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00521520	util	FUN_00521520	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00521990	util	FUN_00521990	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00522970	util	FUN_00522970	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00522ab0	util	FUN_00522ab0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00522b00	util	FUN_00522b00	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00522b50	util	FUN_00522b50	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00522cc0	util	FUN_00522cc0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00522ce0	util	FUN_00522ce0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00523140	util	png_crc_read	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00523170	util	FUN_00523170	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005232c0	util	FUN_005232c0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00523360	util	FUN_00523360	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00523640	util	FUN_00523640	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005238c0	util	FUN_005238c0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00523cd0	util	FUN_00523cd0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00523e40	util	FUN_00523e40	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005241f0	util	FUN_005241f0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005245b0	util	FUN_005245b0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00524f70	util	FUN_00524f70	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005253c0	util	FUN_005253c0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00525870	util	png_handle_sPLT	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00525bd0	util	FUN_00525bd0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00525fb0	util	FUN_00525fb0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00526310	util	FUN_00526310	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00526630	util	FUN_00526630	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00526910	util	FUN_00526910	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00526bf0	util	FUN_00526bf0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005270e0	util	FUN_005270e0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00527560	util	FUN_00527560	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
005278a0	util	FUN_005278a0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00527a40	util	FUN_00527a40	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00527c30	util	FUN_00527c30	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00527ee0	util	FUN_00527ee0	library_residue libpng (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibr
00528200	util	FUN_00528200	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528630	util	FUN_00528630	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528810	util	FUN_00528810	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528ba0	util	FUN_00528ba0	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528e00	util	zcalloc	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528e20	util	zcfree	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528e30	util	FUN_00528e30	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00528ef0	util	FUN_00528ef0	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
00529050	util	FUN_00529050	library_residue zlib (s4 batch_t halt); static-linked third-party; bulk-tag via Ghidra FidDB or dedicated rename pass | C1->C2 via lever3-libpng-20260523T150000: libpng/zlib band attestation (calibrat
005c1d63	boot	_fseek	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1da2	boot	FUN_005c1da2	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1dac	boot	__ftol	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1dd3	boot	FID_conflict:_fwprintf	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1e27	boot	FUN_005c1e27	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1e31	boot	FID_conflict:_ungetc	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1ea0	boot	_longjmp	VS2003 library single match; SEH-aware longjmp; restores EBP/EBX/EDI/ESI/ESP/EIP from _Buf[0..5]; global+local SEH unwind; VC20 guard 0x56433230 at _Buf[8]; S-2360 S-2361 S-2362 S-2363 | C1->C2 via le
005c1f1c	boot	__setjmp3	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c1f97	boot	_strtod	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2025	boot	_strcoll	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2090	boot	FUN_005c2090	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c21ba	boot	FUN_005c21ba	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c21e2	boot	_frexp	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c228e	boot	FUN_005c228e	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c229b	boot	_rand	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c22bd	boot	_sscanf	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2300	boot	_strncat	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2435	boot	FID_conflict:__time32	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2470	boot	shortsort	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c24e0	boot	FUN_005c24e0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2770	boot	FUN_005c2770	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c278f	boot	FUN_005c278f	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c27e6	boot	_atof	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c281e	boot	FUN_005c281e	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c28e7	boot	FUN_005c28e7	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c29cb	boot	_clock	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2a0e	boot	___inittime	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2a45	boot	_localtime	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2bc5	boot	strtoxl	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2d84	boot	_strtol	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2d9b	boot	FUN_005c2d9b	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2dd9	boot	FUN_005c2dd9	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2e79	boot	__beginthread	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2f0a	boot	FUN_005c2f0a	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2f26	boot	_wcscmp	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2f58	boot	FUN_005c2f58	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2f70	boot	FUN_005c2f70	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2f84	boot	FUN_005c2f84	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c2f8d	boot	FUN_005c2f8d	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c302a	boot	__ftell_lk	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c318c	boot	__rt_probe_read4@4	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c31d0	boot	FUN_005c31d0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c326b	boot	FID_conflict:__floor_default	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c3340	boot	__cintrindisp2	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c337e	boot	__cintrindisp1	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c33bb	boot	__ctrandisp2	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c3403	boot	FUN_005c3403	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c340a	boot	FUN_005c340a	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c3551	boot	__ctrandisp1	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c3584	boot	__fload	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c35c0	boot	__inc	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c35d6	boot	FUN_005c35d6	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4180	boot	FUN_005c4180	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c419e	boot	FUN_005c419e	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4440	boot	_gmtime	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4547	boot	___mbtowc_mt	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4607	boot	_mbtowc	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4640	boot	FUN_005c4640	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4670	boot	FUN_005c4670	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4780	boot	FUN_005c4780	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c47b0	boot	FUN_005c47b0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c47e0	boot	FUN_005c47e0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4ab0	boot	FUN_005c4ab0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4ad0	boot	FUN_005c4ad0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4ba0	boot	FUN_005c4ba0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4bb0	boot	FUN_005c4bb0	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4c60	boot	FUN_005c4c60	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
005c4d20	boot	FUN_005c4d20	batch_v s6 MIXED[msvc-crt-fiddb(33)+msvc-crt-internal-helpers(23)+game-dynarray-and-chunk-readers(15)+audio-mixer-voice-init(1)+game-collision-or-rwmath-zero-callers(8)]; 56/80 are CRT library-residue
